auto_id,calltime
5,NULL
72,NULL
74,NULL
224,NULL
299,NULL
317,NULL
408,NULL
582,NULL
632,NULL
1223,NULL
1889,NULL
1900,NULL
1903,NULL
1983,NULL
1985,NULL
2110,NULL
2114,NULL
2128,NULL
2129,NULL
2140,NULL
2146,NULL
2166,NULL
2167,NULL
2168,NULL
2174,NULL
2175,NULL
2177,NULL
2178,NULL
2179,NULL
2182,NULL
2183,NULL
2184,NULL
2186,NULL
2187,NULL
2188,NULL
2189,NULL
2190,NULL
2191,NULL
2193,NULL
2194,NULL
2195,NULL
2196,NULL
2197,NULL
2198,NULL
2199,NULL
2200,NULL
2203,NULL
2205,NULL
2206,NULL
2208,NULL
2210,NULL
2211,NULL
2212,NULL
2215,NULL
2216,NULL
2217,NULL
2218,NULL
2233,NULL
2282,NULL
2284,NULL
2285,NULL
2289,NULL
2305,NULL
2309,NULL
2311,NULL
2314,NULL
2318,NULL
2330,NULL
2333,NULL
2347,NULL
2360,NULL
2505,NULL
2516,NULL
2540,NULL
2585,NULL
2622,NULL
2623,NULL
2656,NULL
2724,NULL
2814,NULL
2815,NULL
2862,NULL
2898,NULL
3099,NULL
3114,NULL
3173,NULL
3174,NULL
3175,NULL
3182,NULL
3183,NULL
3195,NULL
3231,NULL
3232,NULL
3248,NULL
3272,NULL
3292,NULL
3300,NULL
3308,NULL
3314,NULL
3316,NULL
3319,NULL
3321,NULL
3343,NULL
3377,NULL
3387,NULL
3388,NULL
3406,NULL
3410,NULL
3459,NULL
3463,NULL
3465,NULL
3467,NULL
3470,NULL
3484,NULL
3486,NULL
3492,NULL
3499,NULL
3508,NULL
3521,NULL
3523,NULL
3525,NULL
3527,NULL
3537,NULL
3540,NULL
3590,NULL
3611,NULL
3612,NULL
3617,NULL
3642,NULL
3649,NULL
3652,NULL
3653,NULL
3667,NULL
3672,NULL
3682,NULL
3686,NULL
3700,NULL
3702,NULL
3703,NULL
3736,NULL
3738,NULL
3743,NULL
3744,NULL
3745,NULL
3747,NULL
3748,NULL
3770,NULL
3772,NULL
3775,NULL
3790,NULL
3793,NULL
3798,NULL
3807,NULL
3824,NULL
3839,NULL
3845,NULL
3847,NULL
3849,NULL
3859,NULL
3861,NULL
3871,NULL
3873,NULL
3878,NULL
3880,NULL
3885,NULL
3889,NULL
3924,NULL
3930,NULL
3944,NULL
3946,NULL
3948,NULL
3950,NULL
3954,NULL
3961,NULL
3962,NULL
3963,NULL
3967,NULL
3969,NULL
3981,NULL
4001,NULL
4009,NULL
4018,NULL
4037,NULL
4039,NULL
4046,NULL
4047,NULL
4054,NULL
4056,NULL
4058,NULL
4060,NULL
4067,NULL
4086,NULL
4102,NULL
4106,NULL
4110,NULL
4119,NULL
4127,NULL
4168,NULL
4243,NULL
4248,NULL
4260,NULL
4263,NULL
4271,NULL
4445,NULL
4467,NULL
4477,NULL
4486,NULL
4487,NULL
4488,NULL
4501,NULL
4520,NULL
4562,NULL
4623,NULL
4625,NULL
4648,NULL
4676,NULL
4680,NULL
4710,NULL
4713,NULL
4714,NULL
4715,NULL
4725,NULL
4743,NULL
4747,NULL
4758,NULL
4806,NULL
4853,NULL
4856,NULL
4857,NULL
4881,NULL
4893,NULL
4897,NULL
4904,NULL
4973,NULL
4974,NULL
4993,NULL
5070,NULL
5327,NULL
5357,NULL
5456,NULL
5461,NULL
5671,NULL
5841,NULL
5947,NULL
6022,NULL
6080,NULL
6150,NULL
6166,NULL
6189,NULL
6209,NULL
6211,NULL
6212,NULL
6216,NULL
6228,NULL
6307,NULL
6324,NULL
6333,NULL
6384,NULL
6389,NULL
6411,NULL
6423,NULL
6539,NULL
6584,NULL
6606,NULL
6625,NULL
6787,NULL
6809,NULL
6858,NULL
6949,NULL
6973,NULL
7147,NULL
7202,NULL
7350,NULL
7408,NULL
7415,NULL
7505,NULL
7524,NULL
7578,NULL
7598,NULL
7608,NULL
7635,NULL
7758,NULL
7761,NULL
7778,NULL
7808,NULL
7814,NULL
7910,NULL
8007,NULL
8020,NULL
8112,NULL
8223,NULL
8247,NULL
8251,NULL
8304,NULL
8393,NULL
8467,NULL
8525,NULL
8537,NULL
8539,NULL
8576,NULL
8655,NULL
8731,NULL
8819,NULL
8872,NULL
8873,NULL
8956,NULL
8957,NULL
9025,NULL
9042,NULL
9257,NULL
9258,NULL
9291,NULL
9340,NULL
9370,NULL
9483,NULL
9540,NULL
9558,NULL
9638,NULL
9698,NULL
9876,NULL
10065,NULL
10066,NULL
10067,NULL
10068,NULL
10103,NULL
10143,NULL
10146,NULL
10147,NULL
10195,NULL
10212,NULL
10237,NULL
10372,NULL
10426,NULL
10428,NULL
10439,NULL
10529,NULL
10561,NULL
10574,NULL
10576,NULL
10743,NULL
10765,NULL
10886,NULL
10963,NULL
11022,NULL
11029,NULL
11090,NULL
11095,NULL
11198,NULL
11243,NULL
11336,NULL
11338,NULL
11343,NULL
11345,NULL
11348,NULL
11359,NULL
11361,NULL
11363,NULL
11365,NULL
11367,NULL
11371,NULL
11373,NULL
11436,NULL
11510,NULL
11515,NULL
11590,NULL
11594,NULL
11654,NULL
11668,NULL
11669,NULL
11670,NULL
11673,NULL
11702,NULL
11723,NULL
11739,NULL
11769,NULL
11773,NULL
11775,NULL
11777,NULL
11832,NULL
11836,NULL
11837,NULL
11856,NULL
11859,NULL
11860,NULL
11875,NULL
11947,NULL
12031,NULL
12069,NULL
12079,NULL
12086,NULL
12089,NULL
12115,NULL
12116,NULL
12168,NULL
12213,NULL
12223,NULL
12233,NULL
12242,NULL
12248,NULL
12301,NULL
12321,NULL
12325,NULL
12449,NULL
12451,NULL
12454,NULL
12459,NULL
12462,NULL
12466,NULL
12467,NULL
12517,NULL
12539,NULL
12540,NULL
12541,NULL
12542,NULL
12577,NULL
12641,NULL
12647,NULL
12648,NULL
12726,NULL
12728,NULL
12729,NULL
12783,NULL
12821,NULL
12827,NULL
12831,NULL
12835,NULL
12886,NULL
12887,NULL
12888,NULL
12898,NULL
12929,NULL
12953,NULL
12969,NULL
13076,NULL
13086,NULL
13094,NULL
13096,NULL
13098,NULL
13100,NULL
13102,NULL
13106,NULL
13107,NULL
13109,NULL
13110,NULL
13149,NULL
13167,NULL
13169,NULL
13173,NULL
13175,NULL
13181,NULL
13183,NULL
13190,NULL
13192,NULL
13195,NULL
13197,NULL
13199,NULL
13201,NULL
13203,NULL
13209,NULL
13212,NULL
13215,NULL
13219,NULL
13220,NULL
13223,NULL
13225,NULL
13229,NULL
13232,NULL
13233,NULL
13235,NULL
13242,NULL
13243,NULL
13255,NULL
13265,NULL
13267,NULL
13283,NULL
13287,NULL
13309,NULL
13321,NULL
13325,NULL
13337,NULL
13350,NULL
13351,NULL
13376,NULL
13379,NULL
13384,NULL
13394,NULL
13397,NULL
13402,NULL
13403,NULL
13407,NULL
13408,NULL
13409,NULL
13414,NULL
13415,NULL
13417,NULL
13421,NULL
13426,NULL
13430,NULL
13436,NULL
13441,NULL
13447,NULL
13455,NULL
13456,NULL
13457,NULL
13458,NULL
13459,NULL
13460,NULL
13461,NULL
13462,NULL
13464,NULL
13465,NULL
13466,NULL
13467,NULL
13468,NULL
13469,NULL
13470,NULL
13471,NULL
13472,NULL
13473,NULL
13474,NULL
13475,NULL
13476,NULL
13477,NULL
13482,NULL
13485,NULL
13495,NULL
13503,NULL
13504,NULL
13514,NULL
13515,NULL
13516,NULL
13517,NULL
13527,NULL
13529,NULL
13530,NULL
13531,NULL
13532,NULL
13533,NULL
13536,NULL
13542,NULL
13548,NULL
13550,NULL
13555,NULL
13564,NULL
13567,NULL
13574,NULL
13579,NULL
13580,NULL
13582,NULL
13584,NULL
13600,NULL
13604,NULL
13605,NULL
13606,NULL
13608,NULL
13613,NULL
13615,NULL
